# group 5
/refuse-working-group	https://sf.gov/refuse-rate-administration-office-controller
/electronic-payments-ach-vendors	https://sf.gov/get-paid-your-vendor-services
/missionvisioncore-values	https://sf.gov/departments/controllers-office/about
/meetings/36	https://sf.gov/public-body/treasury-oversight-committee/past-meetings
/ocoh-liaison-activities/calendar	https://sf.gov/public-body/our-city-our-home-oversight-committee
/citywide-analysts-network	https://sf.gov/information/city-performance-unit
/information-technology-service-analysis-and-technical-assistance	https://sf.gov/information/city-performance-unit
/inclusionary-housing-tac-audio-recordings	https://sf.gov/public-body/inclusionary-housing-technical-advisory-committee
/audits	https://sf.gov/departments/controllers-office/about
/city-services-auditor-internship-program	https://sf.gov/information/city-services-auditor
/about-city-services-auditor	https://sf.gov/information/city-services-auditor
/news	https://sf.gov/departments/controllers-office
/announcements	https://sf.gov/departments/controllers-office
/latest-posts	https://sf.gov/departments/controllers-office
/refuse-working-group	https://sf.gov/refuse-rate-administration-office-controller
/office-public-finance	https://sf.gov/controllers-office-public-finance
/disclaimer-and-conditions-use	https://sf.gov/information/disclaimer-and-conditions-use
/primary-market-disclosurefinal-official-statements-upcoming-sales	https://sf.gov/primary-market-disclosure
/special-tax-district-reports	https://sf.gov/special-tax-district-reports
/continuing-secondary-market-disclosure	https://sf.gov/continuing-secondary-market-disclosure
/city-ratings	https://sf.gov/reports/october-2022/city-credit-ratings
/fitch-ratings	https://sf.gov/reports/october-2022/city-credit-ratings
/moodys-investors-services	https://sf.gov/reports/october-2022/city-credit-ratings
/standard-poors-ratings-services	https://sf.gov/reports/october-2022/city-credit-ratings
/archived-continuing-disclosure-annual-reports	https://sf.gov/continuing-secondary-market-disclosure
/contact-issuers	https://sf.gov/information/contact-issuers
/debt-policy	https://sf.gov/controllers-office-public-finance
/policies	https://sf.gov/controllers-office-public-finance
/investment-policy	https://sf.gov/controllers-office-public-finance
/municipal-advisorbroker-dealer-notices	https://sf.gov/information/municipal-advisor-broker-dealer-notice
/sf-finance-corporation-meetings-and-agendas	https://sf.gov/san-francisco-finance-corporation-sfcif
/outstanding-debt-long-term-obligations	https://sf.gov/information/outstanding-debt-long-term-obligations
/other-long-term-obligations	https://sf.gov/primary-market-disclosure
/other-long-term-obligations-0	https://sf.gov/primary-market-disclosure
/preliminary-official-statement-general-obligation	https://sf.gov/primary-market-disclosure
/documents	https://sf.gov/san-francisco-finance-corporation-sfcif
/financial-documents-archives	https://sf.gov/controllers-office-public-finance
/general-obligation-bonds-2003-present	https://sf.gov/primary-market-disclosure
/general-obligation-bonds-prior-2003	https://sf.gov/primary-market-disclosure-final-official-statements
/lease-revenue-bonds	https://sf.gov/primary-market-disclosure
/sf-community-investment-fund	https://sf.gov/san-francisco-finance-corporation-sfcif
/sf-finance-corporation	https://sf.gov/san-francisco-finance-corporation-sfcif
/disclamer-sf-controller	https://sf.gov/information/disclaimer-and-conditions-use
/public-finance	https://sf.gov/controllers-office-public-finance

# group 6
/payroll	https://sf.gov/information/our-work
/intranet	https://sf.gov/departments/controllers-office
/frequently-asked-questions	https://sf.gov/departments/controllers-office
/office-economic-analysis-0	https://sf.gov/information/office-economic-analysis
/city-performance	https://sf.gov/information/city-performance-unit
/audit-reports	https://openbook.sfgov.org/webreports/search.aspx
/human-resources-questions	https://sf.gov/information/work-controllers-office
/financial-budget	https://openbook.sfgov.org/
/index	https://index.sfgov.org/
/ccsf-epayroll	https://sf.gov/information/our-work
/meetings	https://sf.gov/information/public-hearings-administered-controllers-office
/public-forms-notices	https://sf.gov/resource/2022/suspended-and-debarred-contractors
/contract-opportunities	https://sfcitypartner.sfgov.org/
/forms-templates	https://sf.gov/departments/controllers-office

# remaining
/hidden-pages	https://sf.gov/departments/controllers-office
/quick-links	https://sf.gov/departments/controllers-office
/important-notice	https://sf.gov/departments/controllers-office
/footer	https://sf.gov/departments/controllers-office
/slideshow01	https://sf.gov/departments/controllers-office
/slideshow	https://sf.gov/departments/controllers-office
/slideshow02	https://sf.gov/departments/controllers-office
/archive	https://sf.gov/departments/controllers-office
/people-color-celebration	https://sf.gov/departments/controllers-office
/frequently-asked-questions	https://sf.gov/departments/controllers-office
/contract-opportunities	https://sf.gov/departments/controllers-office
/more-news-and-events	https://sf.gov/departments/controllers-office
/performance-related-efforts	https://sf.gov/departments/controllers-office
/street-standards-information	https://sf.gov/departments/controllers-office
/agenda	https://sf.gov/departments/controllers-office
/training-series-nonprofits	https://sf.gov/departments/controllers-office
/health-service-system-audit-2005	https://sf.gov/departments/controllers-office
/department-public-health-2005-report	https://sf.gov/departments/controllers-office
/park-maintenance-schedules	https://sf.gov/departments/controllers-office
/san-francisco-performance-report-2005	https://sf.gov/departments/controllers-office
/mta-transit-effectiveness-project-archived	https://sf.gov/departments/controllers-office
/staffing-and-planning-issues-elections-department	https://sf.gov/departments/controllers-office
/csa-annual-report-parks-and-streets-maintenance	https://sf.gov/departments/controllers-office
/city-services-auditor	https://sf.gov/departments/controllers-office
/csa-reports-rss	https://sf.gov/departments/controllers-office
/dtis-audit-report	https://sf.gov/departments/controllers-office
/sfstat	https://sf.gov/departments/controllers-office
/sfstattest	https://sf.gov/departments/controllers-office
/city-performance	https://sf.gov/departments/controllers-office
/individual-reports-selected-parks-fy06-07	https://sf.gov/departments/controllers-office
/health-and-human-services-analysis-and-technical-assistance	https://sf.gov/departments/controllers-office
/health-and-human-services-analysis-and-technical-assistance-0	https://sf.gov/departments/controllers-office
/sample-financial-statements-and-auditor-reports	https://sf.gov/departments/controllers-office
/stop-notice-lien-form	https://sf.gov/departments/controllers-office
/notice-administrative-review-hearing	https://sf.gov/departments/controllers-office
/todd-rydstrom-deputy-controller	https://sf.gov/departments/controllers-office
/budget-instructions-fiscal-years-2016-2017-and-2017-2018	https://sf.gov/departments/controllers-office
/guide-san-franciscos-budget-process	https://sf.gov/departments/controllers-office
/master-fee-schedules	https://sf.gov/departments/controllers-office
/ocip-report	https://sf.gov/departments/controllers-office
/consolidated-budget-and-annual-appropriation-ordinance	https://sf.gov/departments/controllers-office
/budget-status-reports	https://sf.gov/departments/controllers-office
/three-year-budget-projections-and-five-year-financial-plan-updates	https://sf.gov/departments/controllers-office
/san-francisco-city-survey-2005	https://sf.gov/departments/controllers-office
/taxicab-industry-reports	https://sf.gov/departments/controllers-office
/city-projects-reports	https://sf.gov/departments/controllers-office
/fire-ems-review	https://sf.gov/departments/controllers-office
/transportation-authority-audit	https://sf.gov/departments/controllers-office
/office-district-attorney	https://sf.gov/departments/controllers-office
/community-indicators	https://sf.gov/departments/controllers-office
/index	https://sf.gov/departments/controllers-office
/budgetanalysis	https://sf.gov/departments/controllers-office
/csa	https://sf.gov/departments/controllers-office
/public-education-fund-annual-report	https://sf.gov/departments/controllers-office
/csa-annual-reports	https://sf.gov/departments/controllers-office
/hhs-report-and-database-and-nonprofit-health	https://sf.gov/departments/controllers-office
/treasure-island-development-authority-report	https://sf.gov/departments/controllers-office
/human-services-agency	https://sf.gov/departments/controllers-office
/police-staffing-needs-sf-international-airport-sfo	https://sf.gov/departments/controllers-office
/department-aging-and-adult-services	https://sf.gov/departments/controllers-office
/audit-reports	https://sf.gov/departments/controllers-office
/department-aging-and-adult-services-0	https://sf.gov/departments/controllers-office
/ztest-audit-reports	https://sf.gov/departments/controllers-office
/board-supervisors	https://sf.gov/departments/controllers-office
/3-yearbudget	https://sf.gov/departments/controllers-office
/three-year-budget-projection-through-2003-2004	https://sf.gov/departments/controllers-office
/cafr	https://sf.gov/departments/controllers-office
/2002-cafr	https://sf.gov/departments/controllers-office
/table-contents	https://sf.gov/departments/controllers-office
/controllers-transmittal-letter	https://sf.gov/departments/controllers-office
/list-principal-officials	https://sf.gov/departments/controllers-office
/cafrtable-contents	https://sf.gov/departments/controllers-office
/cafrletter-transmittal	https://sf.gov/departments/controllers-office
/cafr-principle-officials	https://sf.gov/departments/controllers-office
/financial-section	https://sf.gov/departments/controllers-office
/statistical-section	https://sf.gov/departments/controllers-office
/introductory-section	https://sf.gov/departments/controllers-office
/controllers-letter-transmittal	https://sf.gov/departments/controllers-office
/certificate-achievement	https://sf.gov/departments/controllers-office
/certificate-award-california-society-municipal-finance-officers	https://sf.gov/departments/controllers-office
/organization-chart	https://sf.gov/departments/controllers-office
/list-principal-officials-0	https://sf.gov/departments/controllers-office
/1999-cafr	https://sf.gov/departments/controllers-office
/table-contents-0	https://sf.gov/departments/controllers-office
/controllers-transmittal-letter-0	https://sf.gov/departments/controllers-office
/certificate-achievement-0	https://sf.gov/departments/controllers-office
/certificate-award	https://sf.gov/departments/controllers-office
/organization-chart-0	https://sf.gov/departments/controllers-office
/list-principal-officials-1	https://sf.gov/departments/controllers-office
/2000-cafr	https://sf.gov/departments/controllers-office
/table-contents-1	https://sf.gov/departments/controllers-office
/controllers-transmittal-letter-1	https://sf.gov/departments/controllers-office
/certificate-achievement-1	https://sf.gov/departments/controllers-office
/certificate-award-0	https://sf.gov/departments/controllers-office
/organization-chart-1	https://sf.gov/departments/controllers-office
/list-principal-officials-2	https://sf.gov/departments/controllers-office
/2001-cafr	https://sf.gov/departments/controllers-office
/table-contents-2	https://sf.gov/departments/controllers-office
/controllers-transmittal-letter-2	https://sf.gov/departments/controllers-office
/certificate-achievement-2	https://sf.gov/departments/controllers-office
/certificate-award-1	https://sf.gov/departments/controllers-office
/organization-chart-2	https://sf.gov/departments/controllers-office
/list-principal-officials-3	https://sf.gov/departments/controllers-office
/managements-discussion-and-analysis	https://sf.gov/departments/controllers-office
/2005-cafr	https://sf.gov/departments/controllers-office
/2006-cafr	https://sf.gov/departments/controllers-office
/2007-cafr	https://sf.gov/departments/controllers-office
/accounting-operations-single-audit-reports	https://sf.gov/departments/controllers-office
/accounting-operations-single-audit-reports-0	https://sf.gov/departments/controllers-office
/perspective-foot-patrols-lessons-learned-interim-report	https://sf.gov/departments/controllers-office
/sfpd-foot-patrol-pilot-program-interim-report	https://sf.gov/departments/controllers-office
/sfpd-district-boundaries	https://sf.gov/departments/controllers-office
/lewin-group-market-assessment-and-benchmarking-project-dph	https://sf.gov/departments/controllers-office
/sfpd-foot-patrol-program-evaluation	https://sf.gov/departments/controllers-office
/intranet	https://sf.gov/departments/controllers-office
/tess-reporting-services	https://sf.gov/departments/controllers-office
/templates-and-graphics	https://sf.gov/departments/controllers-office
/controllers-office-emergency-information	https://sf.gov/departments/controllers-office
/taxable-fringe-benefits-guide	https://sf.gov/departments/controllers-office
/famis-home	https://sf.gov/departments/controllers-office
/famis-read-me	https://sf.gov/departments/controllers-office
/1649-accountant-internship-program-manual-html	https://sf.gov/departments/controllers-office
/newsevents	https://sf.gov/departments/controllers-office
/assessors-whistleblower-reward-program	https://sf.gov/departments/controllers-office
/ppsd-payroll-and-holiday-calendars	https://sf.gov/departments/controllers-office
/office-economic-analysis-0	https://sf.gov/departments/controllers-office
/feedback	https://sf.gov/departments/controllers-office
/feedback-0	https://sf.gov/departments/controllers-office
/training-opportunities	https://sf.gov/departments/controllers-office
/about-project-emerge	https://sf.gov/departments/controllers-office
/change-leaders-forum	https://sf.gov/departments/controllers-office
/change-champions-forum	https://sf.gov/departments/controllers-office
/basic-fundamentals-peoplesoft-hcm-90	https://sf.gov/departments/controllers-office
/	https://sf.gov/departments/controllers-office
/terms-and-acronyms	https://sf.gov/departments/controllers-office
/critical-success-factors	https://sf.gov/departments/controllers-office
/business-process-design-bpd	https://sf.gov/departments/controllers-office
/faqs-frequently-asked-questions	https://sf.gov/departments/controllers-office
/investing-our-people	https://sf.gov/departments/controllers-office
/improving-our-performance	https://sf.gov/departments/controllers-office
/making-progress-together	https://sf.gov/departments/controllers-office
/peoplesoft-hcm-90-functionality	https://sf.gov/departments/controllers-office
/payroll	https://sf.gov/departments/controllers-office
/benefits-administration	https://sf.gov/departments/controllers-office
/personnel-administration	https://sf.gov/departments/controllers-office
/position-management	https://sf.gov/departments/controllers-office
/recruitment	https://sf.gov/departments/controllers-office
/project-organization-and-governance	https://sf.gov/departments/controllers-office
/we-welcome-your-involvement	https://sf.gov/departments/controllers-office
/project-plan	https://sf.gov/departments/controllers-office
/frequently-asked-questions-1	https://sf.gov/departments/controllers-office
/general-questions	https://sf.gov/departments/controllers-office
/project-sponsorship	https://sf.gov/departments/controllers-office
/managing-change	https://sf.gov/departments/controllers-office
/supporting-new-system	https://sf.gov/departments/controllers-office
/peoplesoft-hcm-questions	https://sf.gov/departments/controllers-office
/security-questions	https://sf.gov/departments/controllers-office
/human-resources-questions	https://sf.gov/departments/controllers-office
/benefits-administration-questions	https://sf.gov/departments/controllers-office
/payroll-questions	https://sf.gov/departments/controllers-office
/time-and-attendance-questions	https://sf.gov/departments/controllers-office
/performance-management-questions	https://sf.gov/departments/controllers-office
/learning-management-questions	https://sf.gov/departments/controllers-office
/city-workers-preview-project-emerge	https://sf.gov/departments/controllers-office
/time-and-labor-forum	https://sf.gov/departments/controllers-office
/position-management-forum	https://sf.gov/departments/controllers-office
/recruitment-forum	https://sf.gov/departments/controllers-office
/controller’s-office-personnel-perform-vital-roles	https://sf.gov/departments/controllers-office
/dhr-personnel-perform-vital-roles	https://sf.gov/departments/controllers-office
/data-security-and-privacy	https://sf.gov/departments/controllers-office
/project-emerge-poised-productive-new-year	https://sf.gov/departments/controllers-office
/why-project-emerge-executive-steering-committee-excited	https://sf.gov/departments/controllers-office
/audits-0	https://sf.gov/departments/controllers-office
/financial-budget	https://sf.gov/departments/controllers-office
/disclamer-bonds-sales-calander	https://sf.gov/departments/controllers-office
/leaving-opf-website-disclaimer-municipal-transportation-authority	https://sf.gov/departments/controllers-office
/leaving-opf-website-disclaimer-community-college	https://sf.gov/departments/controllers-office
/leaving-opf-website-disclaimer-airport-commission	https://sf.gov/departments/controllers-office
/leaving-opf-website-disclaimer-port-commission	https://sf.gov/departments/controllers-office
/leaving-opf-website-disclaimer-public-utilities	https://sf.gov/departments/controllers-office
/leaving-opf-website-disclaimer-redevelopment-agency	https://sf.gov/departments/controllers-office
/leaving-opf-website-disclaimer-unified-school-district	https://sf.gov/departments/controllers-office
/disclaimer	https://sf.gov/departments/controllers-office
/upcoming-bond-sales-calendar	https://sf.gov/departments/controllers-office
/disclamerfinancialhighlights	https://sf.gov/departments/controllers-office
/disclaimer-mayors-web-site	https://sf.gov/departments/controllers-office
/disclaimer-cafr	https://sf.gov/departments/controllers-office
/disclaimer-sf-budget-analyst	https://sf.gov/departments/controllers-office
/disclaimer-sf-treasurer-and-tax-collector	https://sf.gov/departments/controllers-office
/disclaimer-budget-information	https://sf.gov/departments/controllers-office
/official-statements-obligations-fiscal-year	https://sf.gov/departments/controllers-office
/official-statements-settlement-obligation-bonds	https://sf.gov/departments/controllers-office
/official-statements-certificates-participation	https://sf.gov/departments/controllers-office
/official-statements-parking-authority-bonds	https://sf.gov/departments/controllers-office
/official-statements-finance-corporation-bonds	https://sf.gov/departments/controllers-office
/current-annual-budget-fiscal-year-2003-04	https://sf.gov/departments/controllers-office
/mayors-proposed-budget-fiscal-year-2003-2004	https://sf.gov/departments/controllers-office
/official-statements-general-obligation-bonds	https://sf.gov/departments/controllers-office
/bond-calls-and-refundings	https://sf.gov/departments/controllers-office
/bond-calls-full	https://sf.gov/departments/controllers-office
/bond-calls-partial	https://sf.gov/departments/controllers-office
/recent-announcements	https://sf.gov/departments/controllers-office
/official-statements-obligations-issued-fy-03-04	https://sf.gov/departments/controllers-office
/rating-agency-publications	https://sf.gov/departments/controllers-office
/upcoming-bond-sales-calendar-0	https://sf.gov/departments/controllers-office
/official-statements	https://sf.gov/departments/controllers-office
/agenda-april-6-2007-sffc	https://sf.gov/departments/controllers-office
/do-not-update-website-01262009	https://sf.gov/departments/controllers-office
/2009-cafr	https://sf.gov/departments/controllers-office
/citywide-customer-service-improvement-program	https://sf.gov/departments/controllers-office
/citywide-customer-service-improvement-program-0	https://sf.gov/departments/controllers-office
/customer-service-standards	https://sf.gov/departments/controllers-office
/customer-service-training	https://sf.gov/departments/controllers-office
/customer-service-planning-evaluation	https://sf.gov/departments/controllers-office
/customer-satisfaction-public-opinion-research	https://sf.gov/departments/controllers-office
/who-involved-project-emerge	https://sf.gov/departments/controllers-office
/articles	https://sf.gov/departments/controllers-office
/hidden-pages-0	https://sf.gov/departments/controllers-office
/learn-about-change	https://sf.gov/departments/controllers-office
/government-performance-operations	https://sf.gov/departments/controllers-office
/peoplesoft-hcms-secure-infrastructure	https://sf.gov/departments/controllers-office
/user-evaluation-workshops-were-huge-success	https://sf.gov/departments/controllers-office
/technology-forum	https://sf.gov/departments/controllers-office
/change-champions-defined	https://sf.gov/departments/controllers-office
/change-leaders-defined	https://sf.gov/departments/controllers-office
/government-accounting-class-material	https://sf.gov/departments/controllers-office
/disclaimer-and-conditions-use-0	https://sf.gov/departments/controllers-office
/special-fee-reports	https://sf.gov/departments/controllers-office
/other-reports	https://sf.gov/departments/controllers-office
/transfer-tax-review-board	https://sf.gov/departments/controllers-office
/city-county-san-francisco-electronic-payment-startup-form	https://sf.gov/departments/controllers-office
/accounting-guidelines-procedures	https://sf.gov/departments/controllers-office
/left-navigation-content	https://sf.gov/departments/controllers-office
/accounting-operations-and-systems-home	https://sf.gov/departments/controllers-office
/mobile-footer	https://sf.gov/departments/controllers-office
/test-tablue-embed	https://sf.gov/departments/controllers-office
/i-current-projects	https://sf.gov/departments/controllers-office
/ii-recently-completed-projects	https://sf.gov/departments/controllers-office
/five-year-financial-plan	https://sf.gov/departments/controllers-office
/accounting-purchasing-eis-and-grants-training	https://sf.gov/departments/controllers-office
/2010-cafr	https://sf.gov/departments/controllers-office
/archived-cost-allocation-plans	https://sf.gov/departments/controllers-office
/archived-adpics-v5-flashes-fy200506-fy200809	https://sf.gov/departments/controllers-office
/test-ccsf-epayroll	https://sf.gov/departments/controllers-office
/ccsf-epayroll	https://sf.gov/departments/controllers-office
/1649-accountant-intern-program-resources	https://sf.gov/departments/controllers-office
/subscribe-reports	https://sf.gov/departments/controllers-office
/slideshow03	https://sf.gov/departments/controllers-office
/2011-cafr	https://sf.gov/departments/controllers-office
/controller-job-openings	https://sf.gov/departments/controllers-office
/controller-reports-subscription	https://sf.gov/departments/controllers-office
/gifts	https://sf.gov/departments/controllers-office
/wellness-plan-assessment-and-development	https://sf.gov/departments/controllers-office
/emerge-home-page	https://sf.gov/departments/controllers-office
/famis-purchasing-materials-appendices	https://sf.gov/departments/controllers-office
/economy-wide	https://sf.gov/departments/controllers-office
/site-map-0	https://sf.gov/departments/controllers-office
/office-economic-analysis-3	https://sf.gov/departments/controllers-office
/2013-cafr	https://sf.gov/departments/controllers-office
/transportation-ratings	https://sf.gov/departments/controllers-office
/financial-systems-replacement-project	https://sf.gov/departments/controllers-office
/controller’s-analysis-propositions-november-4-2014-ballot	https://sf.gov/departments/controllers-office
/2014-cafr	https://sf.gov/departments/controllers-office
/state-association-county-auditors-annual-conference	https://sf.gov/departments/controllers-office
/san-francisco-performance-program-0	https://sf.gov/departments/controllers-office
/investigative-process	https://sf.gov/departments/controllers-office
/department-report-3-year-average-data	https://sf.gov/departments/controllers-office
/department-report-annual-data	https://sf.gov/departments/controllers-office
/annual-costs-100-payroll	https://sf.gov/departments/controllers-office
/average-claim-cost-3-year-averge-data	https://sf.gov/departments/controllers-office
/average-claim-cost-annual-data	https://sf.gov/departments/controllers-office
/percentage-claims-resulting-lost-time-3-year-average	https://sf.gov/departments/controllers-office
/percentage-claims-resulting-lost-time-annual-data	https://sf.gov/departments/controllers-office
/1	https://sf.gov/departments/controllers-office
/workers-compensation-data	https://sf.gov/departments/controllers-office
/about-authors	https://sf.gov/departments/controllers-office
/survey-questionaire	https://sf.gov/departments/controllers-office
/infrastructure	https://sf.gov/departments/controllers-office
/parks-recreation	https://sf.gov/departments/controllers-office
/public-safety	https://sf.gov/departments/controllers-office
/local-government-performance	https://sf.gov/departments/controllers-office
/children-youth-families	https://sf.gov/departments/controllers-office
/transportation-use	https://sf.gov/departments/controllers-office
/interactive-data	https://sf.gov/departments/controllers-office
/executive-summary	https://sf.gov/departments/controllers-office
/city-survey-report-2013-test	https://sf.gov/departments/controllers-office
/employment-summary	https://sf.gov/departments/controllers-office
/economy-wide-0	https://sf.gov/departments/controllers-office
/quarterly-summary	https://sf.gov/departments/controllers-office
